Word,URL,Frequecny,Positions
scrape,https://quotes.toscrape.com/tag/peace/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/author/Khaled-Hosseini,2,"2,5"
scrape,https://quotes.toscrape.com/tag/good/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/fairy-tales/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/mind/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/christianity/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/faith/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/sun/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/author/W-C-Fields,2,"2,5"
scrape,https://quotes.toscrape.com/tag/sinister/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/romantic/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/women/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/author/J-M-Barrie,2,"2,5"
scrape,https://quotes.toscrape.com/tag/adventure/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/author/E-E-Cummings,2,"2,5"
scrape,https://quotes.toscrape.com/tag/happiness/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/attributed-no-source/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/imagination/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/music/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/page/4/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/knowledge/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/understanding/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/wisdom/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/dumbledore/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/page/5/,2,"2,5"
scrape,https://quotes.toscrape.com/page/6/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/attributed/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/fear/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/inspiration/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/author/Alexandre-Dumas-fils,2,"2,5"
scrape,https://quotes.toscrape.com/tag/misattributed-to-einstein/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/page/7/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/alcohol/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/the-hunger-games/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/author/J-R-R-Tolkien,2,"2,5"
scrape,https://quotes.toscrape.com/tag/bilbo/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/journey/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/lost/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/quest/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/travel/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/wander/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/live-death-love/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/education/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/troubles/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/page/8/,2,"2,5"
scrape,https://quotes.toscrape.com/author/Ayn-Rand,2,"2,5"
scrape,https://quotes.toscrape.com/page/9/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/mistakes/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/integrity/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/elizabeth-bennet/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/jane-austen/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/age/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/fairytales/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/growing-up/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/tag/god/page/1/,2,"2,5"
scrape,https://quotes.toscrape.com/page/10/,2,"2,5"
scrape,https://quotes.toscrape.com/author/Harper-Lee,2,"2,5"
scrape,https://quotes.toscrape.com/tag/better-life-empathy/page/1/,2,"2,5"
login,https://quotes.toscrape.com/,1,6
login,https://quotes.toscrape.com/login,1,6
login,https://quotes.toscrape.com/author/Albert-Einstein,1,6
login,https://quotes.toscrape.com/tag/change/page/1/,1,6
login,https://quotes.toscrape.com/tag/deep-thoughts/page/1/,1,6
login,https://quotes.toscrape.com/tag/thinking/page/1/,1,6
login,https://quotes.toscrape.com/tag/world/page/1/,1,6
login,https://quotes.toscrape.com/author/J-K-Rowling,1,6
login,https://quotes.toscrape.com/tag/abilities/page/1/,1,6
login,https://quotes.toscrape.com/tag/choices/page/1/,1,6
login,https://quotes.toscrape.com/tag/inspirational/page/1/,1,6
login,https://quotes.toscrape.com/tag/life/page/1/,1,6
login,https://quotes.toscrape.com/tag/live/page/1/,1,6
login,https://quotes.toscrape.com/tag/miracle/page/1/,1,6
login,https://quotes.toscrape.com/tag/miracles/page/1/,1,6
login,https://quotes.toscrape.com/author/Jane-Austen,1,6
login,https://quotes.toscrape.com/tag/aliteracy/page/1/,1,6
login,https://quotes.toscrape.com/tag/books/page/1/,1,6
login,https://quotes.toscrape.com/tag/classic/page/1/,1,6
login,https://quotes.toscrape.com/tag/humor/page/1/,1,6
login,https://quotes.toscrape.com/author/Marilyn-Monroe,1,6
login,https://quotes.toscrape.com/tag/be-yourself/page/1/,1,6
login,https://quotes.toscrape.com/tag/adulthood/page/1/,1,6
login,https://quotes.toscrape.com/tag/success/page/1/,1,6
login,https://quotes.toscrape.com/tag/value/page/1/,1,6
login,https://quotes.toscrape.com/author/Andre-Gide,1,6
login,https://quotes.toscrape.com/tag/love/page/1/,1,6
login,https://quotes.toscrape.com/author/Thomas-A-Edison,1,6
login,https://quotes.toscrape.com/tag/edison/page/1/,1,6
login,https://quotes.toscrape.com/tag/failure/page/1/,1,6
login,https://quotes.toscrape.com/tag/paraphrased/page/1/,1,6
login,https://quotes.toscrape.com/author/Eleanor-Roosevelt,1,6
login,https://quotes.toscrape.com/tag/misattributed-eleanor-roosevelt/page/1/,1,6
login,https://quotes.toscrape.com/author/Steve-Martin,1,6
login,https://quotes.toscrape.com/tag/obvious/page/1/,1,6
login,https://quotes.toscrape.com/tag/simile/page/1/,1,6
login,https://quotes.toscrape.com/page/2/,1,6
login,https://quotes.toscrape.com/tag/love/,1,6
login,https://quotes.toscrape.com/tag/inspirational/,1,6
login,https://quotes.toscrape.com/tag/life/,1,6
login,https://quotes.toscrape.com/tag/humor/,1,6
login,https://quotes.toscrape.com/tag/books/,1,6
login,https://quotes.toscrape.com/tag/reading/,1,6
login,https://quotes.toscrape.com/tag/friendship/,1,6
login,https://quotes.toscrape.com/tag/friends/,1,6
login,https://quotes.toscrape.com/tag/truth/,1,6
login,https://quotes.toscrape.com/tag/simile/,1,6
login,https://quotes.toscrape.com/author/Terry-Pratchett,1,6
login,https://quotes.toscrape.com/tag/open-mind/page/1/,1,6
login,https://quotes.toscrape.com/tag/friends/page/1/,1,6
login,https://quotes.toscrape.com/tag/heartbreak/page/1/,1,6
login,https://quotes.toscrape.com/tag/sisters/page/1/,1,6
login,https://quotes.toscrape.com/author/Elie-Wiesel,1,6
login,https://quotes.toscrape.com/tag/activism/page/1/,1,6
login,https://quotes.toscrape.com/tag/apathy/page/1/,1,6
login,https://quotes.toscrape.com/tag/hate/page/1/,1,6
login,https://quotes.toscrape.com/tag/indifference/page/1/,1,6
login,https://quotes.toscrape.com/tag/opposite/page/1/,1,6
login,https://quotes.toscrape.com/tag/philosophy/page/1/,1,6
login,https://quotes.toscrape.com/tag/death/page/1/,1,6
login,https://quotes.toscrape.com/author/George-Eliot,1,6
login,https://quotes.toscrape.com/author/C-S-Lewis,1,6
login,https://quotes.toscrape.com/tag/reading/page/1/,1,6
login,https://quotes.toscrape.com/tag/tea/page/1/,1,6
login,https://quotes.toscrape.com/author/Martin-Luther-King-Jr,1,6
login,https://quotes.toscrape.com/tag/hope/page/1/,1,6
login,https://quotes.toscrape.com/author/Helen-Keller,1,6
login,https://quotes.toscrape.com/tag/inspirational/page/2/,1,6
login,https://quotes.toscrape.com/author/Douglas-Adams,1,6
login,https://quotes.toscrape.com/tag/navigation/page/1/,1,6
login,https://quotes.toscrape.com/author/Mark-Twain,1,6
login,https://quotes.toscrape.com/tag/contentment/page/1/,1,6
login,https://quotes.toscrape.com/tag/friendship/page/1/,1,6
login,https://quotes.toscrape.com/author/Allen-Saunders,1,6
login,https://quotes.toscrape.com/tag/fate/page/1/,1,6
login,https://quotes.toscrape.com/tag/misattributed-john-lennon/page/1/,1,6
login,https://quotes.toscrape.com/tag/planning/page/1/,1,6
login,https://quotes.toscrape.com/tag/plans/page/1/,1,6
login,https://quotes.toscrape.com/author/Dr-Seuss,1,6
login,https://quotes.toscrape.com/tag/comedy/page/1/,1,6
login,https://quotes.toscrape.com/tag/yourself/page/1/,1,6
login,https://quotes.toscrape.com/author/George-Bernard-Shaw,1,6
login,https://quotes.toscrape.com/author/Ralph-Waldo-Emerson,1,6
login,https://quotes.toscrape.com/tag/regrets/page/1/,1,6
login,https://quotes.toscrape.com/tag/life/page/2/,1,6
login,https://quotes.toscrape.com/author/Jorge-Luis-Borges,1,6
login,https://quotes.toscrape.com/tag/library/page/1/,1,6
login,https://quotes.toscrape.com/author/Haruki-Murakami,1,6
login,https://quotes.toscrape.com/tag/thought/page/1/,1,6
login,https://quotes.toscrape.com/author/Ernest-Hemingway,1,6
login,https://quotes.toscrape.com/tag/novelist-quotes/page/1/,1,6
login,https://quotes.toscrape.com/author/J-D-Salinger,1,6
login,https://quotes.toscrape.com/tag/authors/page/1/,1,6
login,https://quotes.toscrape.com/tag/literature/page/1/,1,6
login,https://quotes.toscrape.com/tag/writing/page/1/,1,6
login,https://quotes.toscrape.com/author/Madeleine-LEngle,1,6
login,https://quotes.toscrape.com/tag/children/page/1/,1,6
login,https://quotes.toscrape.com/tag/difficult/page/1/,1,6
login,https://quotes.toscrape.com/tag/grown-ups/page/1/,1,6
login,https://quotes.toscrape.com/tag/write/page/1/,1,6
login,https://quotes.toscrape.com/tag/writers/page/1/,1,6
login,https://quotes.toscrape.com/tag/books/page/2/,1,6
login,https://quotes.toscrape.com/author/Garrison-Keillor,1,6
login,https://quotes.toscrape.com/tag/religion/page/1/,1,6
login,https://quotes.toscrape.com/author/Jim-Henson,1,6
login,https://quotes.toscrape.com/author/Charles-M-Schulz,1,6
login,https://quotes.toscrape.com/tag/chocolate/page/1/,1,6
login,https://quotes.toscrape.com/tag/food/page/1/,1,6
login,https://quotes.toscrape.com/author/Suzanne-Collins,1,6
login,https://quotes.toscrape.com/author/Charles-Bukowski,1,6
login,https://quotes.toscrape.com/author/George-Carlin,1,6
login,https://quotes.toscrape.com/tag/insanity/page/1/,1,6
login,https://quotes.toscrape.com/tag/lies/page/1/,1,6
login,https://quotes.toscrape.com/tag/lying/page/1/,1,6
login,https://quotes.toscrape.com/tag/self-indulgence/page/1/,1,6
login,https://quotes.toscrape.com/tag/truth/page/1/,1,6
login,https://quotes.toscrape.com/tag/humor/page/2/,1,6
login,https://quotes.toscrape.com/author/Bob-Marley,1,6
login,https://quotes.toscrape.com/author/Friedrich-Nietzsche,1,6
login,https://quotes.toscrape.com/tag/lack-of-friendship/page/1/,1,6
login,https://quotes.toscrape.com/tag/lack-of-love/page/1/,1,6
login,https://quotes.toscrape.com/tag/marriage/page/1/,1,6
login,https://quotes.toscrape.com/tag/unhappy-marriage/page/1/,1,6
login,https://quotes.toscrape.com/author/Pablo-Neruda,1,6
login,https://quotes.toscrape.com/tag/poetry/page/1/,1,6
login,https://quotes.toscrape.com/tag/girls/page/1/,1,6
login,https://quotes.toscrape.com/author/James-Baldwin,1,6
login,https://quotes.toscrape.com/tag/love/page/2/,1,6
login,https://quotes.toscrape.com/author/Mother-Teresa,1,6
login,https://quotes.toscrape.com/tag/misattributed-to-mother-teresa/page/1/,1,6
login,https://quotes.toscrape.com/author/Stephenie-Meyer,1,6
login,https://quotes.toscrape.com/tag/drug/page/1/,1,6
login,https://quotes.toscrape.com/tag/romance/page/1/,1,6
login,https://quotes.toscrape.com/tag/courage/page/1/,1,6
login,https://quotes.toscrape.com/tag/simplicity/page/1/,1,6
login,https://quotes.toscrape.com/tag/understand/page/1/,1,6
login,https://quotes.toscrape.com/tag/fantasy/page/1/,1,6
login,https://quotes.toscrape.com/page/1/,1,6
login,https://quotes.toscrape.com/page/3/,1,6
login,https://quotes.toscrape.com/tag/learning/page/1/,1,6
login,https://quotes.toscrape.com/tag/seuss/page/1/,1,6
login,https://quotes.toscrape.com/author/William-Nicholson,1,6
login,https://quotes.toscrape.com/tag/misattributed-to-c-s-lewis/page/1/,1,6
login,https://quotes.toscrape.com/author/George-R-R-Martin,1,6
login,https://quotes.toscrape.com/tag/read/page/1/,1,6
login,https://quotes.toscrape.com/tag/readers/page/1/,1,6
login,https://quotes.toscrape.com/tag/reading-books/page/1/,1,6
login,https://quotes.toscrape.com/author/Alfred-Tennyson,1,6
login,https://quotes.toscrape.com/tag/misattributed-mark-twain/page/1/,1,6
login,https://quotes.toscrape.com/author/Jimi-Hendrix,1,6
login,https://quotes.toscrape.com/author/John-Lennon,1,6
login,https://quotes.toscrape.com/tag/beatles/page/1/,1,6
login,https://quotes.toscrape.com/tag/connection/page/1/,1,6
login,https://quotes.toscrape.com/tag/dreamers/page/1/,1,6
login,https://quotes.toscrape.com/tag/dreaming/page/1/,1,6
login,https://quotes.toscrape.com/tag/dreams/page/1/,1,6
login,https://quotes.toscrape.com/tag/peace/page/1/,1,6
login,https://quotes.toscrape.com/author/Khaled-Hosseini,1,6
login,https://quotes.toscrape.com/tag/good/page/1/,1,6
login,https://quotes.toscrape.com/tag/fairy-tales/page/1/,1,6
login,https://quotes.toscrape.com/tag/mind/page/1/,1,6
login,https://quotes.toscrape.com/tag/christianity/page/1/,1,6
login,https://quotes.toscrape.com/tag/faith/page/1/,1,6
login,https://quotes.toscrape.com/tag/sun/page/1/,1,6
login,https://quotes.toscrape.com/author/W-C-Fields,1,6
login,https://quotes.toscrape.com/tag/sinister/page/1/,1,6
login,https://quotes.toscrape.com/tag/romantic/page/1/,1,6
login,https://quotes.toscrape.com/tag/women/page/1/,1,6
login,https://quotes.toscrape.com/author/J-M-Barrie,1,6
login,https://quotes.toscrape.com/tag/adventure/page/1/,1,6
login,https://quotes.toscrape.com/author/E-E-Cummings,1,6
login,https://quotes.toscrape.com/tag/happiness/page/1/,1,6
login,https://quotes.toscrape.com/tag/attributed-no-source/page/1/,1,6
login,https://quotes.toscrape.com/tag/imagination/page/1/,1,6
login,https://quotes.toscrape.com/tag/music/page/1/,1,6
login,https://quotes.toscrape.com/page/4/,1,6
login,https://quotes.toscrape.com/tag/knowledge/page/1/,1,6
login,https://quotes.toscrape.com/tag/understanding/page/1/,1,6
login,https://quotes.toscrape.com/tag/wisdom/page/1/,1,6
login,https://quotes.toscrape.com/tag/dumbledore/page/1/,1,6
login,https://quotes.toscrape.com/page/5/,1,6
login,https://quotes.toscrape.com/page/6/,1,6
login,https://quotes.toscrape.com/tag/attributed/page/1/,1,6
login,https://quotes.toscrape.com/tag/fear/page/1/,1,6
login,https://quotes.toscrape.com/tag/inspiration/page/1/,1,6
login,https://quotes.toscrape.com/author/Alexandre-Dumas-fils,1,6
login,https://quotes.toscrape.com/tag/misattributed-to-einstein/page/1/,1,6
login,https://quotes.toscrape.com/page/7/,1,6
login,https://quotes.toscrape.com/tag/alcohol/page/1/,1,6
login,https://quotes.toscrape.com/tag/the-hunger-games/page/1/,1,6
login,https://quotes.toscrape.com/author/J-R-R-Tolkien,1,6
login,https://quotes.toscrape.com/tag/bilbo/page/1/,1,6
login,https://quotes.toscrape.com/tag/journey/page/1/,1,6
login,https://quotes.toscrape.com/tag/lost/page/1/,1,6
login,https://quotes.toscrape.com/tag/quest/page/1/,1,6
login,https://quotes.toscrape.com/tag/travel/page/1/,1,6
login,https://quotes.toscrape.com/tag/wander/page/1/,1,6
login,https://quotes.toscrape.com/tag/live-death-love/page/1/,1,6
login,https://quotes.toscrape.com/tag/education/page/1/,1,6
login,https://quotes.toscrape.com/tag/troubles/page/1/,1,6
login,https://quotes.toscrape.com/page/8/,1,6
login,https://quotes.toscrape.com/author/Ayn-Rand,1,6
login,https://quotes.toscrape.com/page/9/,1,6
login,https://quotes.toscrape.com/tag/mistakes/page/1/,1,6
login,https://quotes.toscrape.com/tag/integrity/page/1/,1,6
login,https://quotes.toscrape.com/tag/elizabeth-bennet/page/1/,1,6
login,https://quotes.toscrape.com/tag/jane-austen/page/1/,1,6
login,https://quotes.toscrape.com/tag/age/page/1/,1,6
login,https://quotes.toscrape.com/tag/fairytales/page/1/,1,6
login,https://quotes.toscrape.com/tag/growing-up/page/1/,1,6
login,https://quotes.toscrape.com/tag/god/page/1/,1,6
login,https://quotes.toscrape.com/page/10/,1,6
login,https://quotes.toscrape.com/author/Harper-Lee,1,6
login,https://quotes.toscrape.com/tag/better-life-empathy/page/1/,1,6
the,https://quotes.toscrape.com/,3,"7,79,98"
the,https://quotes.toscrape.com/author/Albert-Einstein,51,"32,42,45,51,68,71,74,108,118,121,135,143,148,166,173,194,196,199,226,237,259,268,275,301,337,345,363,366,369,388,394,397,403,415,440,466,473,480,483,491,510,528,542,555,561,567,571,585,591,600,622"
the,https://quotes.toscrape.com/tag/change/page/1/,1,10
the,https://quotes.toscrape.com/tag/deep-thoughts/page/1/,1,11
the,https://quotes.toscrape.com/tag/thinking/page/1/,2,"10,41"
the,https://quotes.toscrape.com/tag/world/page/1/,1,10
the,https://quotes.toscrape.com/author/J-K-Rowling,24,"19,30,55,95,138,147,154,254,267,276,283,302,306,345,348,396,402,423,439,449,522,584,659,671"
the,https://quotes.toscrape.com/tag/inspirational/page/1/,15,"27,119,153,177,181,320,330,340,351,375,382,442,447,473,481"
the,https://quotes.toscrape.com/tag/life/page/1/,6,"27,95,129,153,157,335"
the,https://quotes.toscrape.com/tag/live/page/1/,1,27
the,https://quotes.toscrape.com/tag/miracle/page/1/,1,27
the,https://quotes.toscrape.com/tag/miracles/page/1/,1,27
the,https://quotes.toscrape.com/author/Jane-Austen,18,"17,34,44,80,84,105,145,170,226,231,235,242,254,284,305,319,323,333"
the,https://quotes.toscrape.com/tag/aliteracy/page/1/,1,10
the,https://quotes.toscrape.com/tag/books/page/1/,7,"10,48,113,172,190,285,294"
the,https://quotes.toscrape.com/tag/classic/page/1/,1,10
the,https://quotes.toscrape.com/tag/humor/page/1/,7,"10,89,92,186,231,248,258"
the,https://quotes.toscrape.com/author/Marilyn-Monroe,17,"14,53,96,162,173,204,207,246,270,282,306,318,329,351,360,365,386"
the,https://quotes.toscrape.com/author/Andre-Gide,11,"28,43,47,52,71,77,109,141,151,164,179"
the,https://quotes.toscrape.com/tag/love/page/1/,14,"59,93,117,121,296,331,345,413,423,433,444,592,596,628"
the,https://quotes.toscrape.com/author/Thomas-A-Edison,14,"17,40,43,45,58,75,80,89,99,102,112,133,173,192"
the,https://quotes.toscrape.com/author/Eleanor-Roosevelt,22,"14,41,83,95,103,116,122,130,133,139,143,152,155,162,185,193,197,203,213,217,230,235"
the,https://quotes.toscrape.com/author/Steve-Martin,6,"16,71,85,97,101,117"
the,https://quotes.toscrape.com/page/2/,13,"30,64,88,92,322,357,371,445,490,500,510,521,586"
the,https://quotes.toscrape.com/tag/love/,14,"59,93,117,121,296,331,345,413,423,433,444,592,596,628"
the,https://quotes.toscrape.com/tag/inspirational/,15,"27,119,153,177,181,320,330,340,351,375,382,442,447,473,481"
the,https://quotes.toscrape.com/tag/life/,6,"27,95,129,153,157,335"
the,https://quotes.toscrape.com/tag/humor/,7,"10,89,92,186,231,248,258"
the,https://quotes.toscrape.com/tag/books/,7,"10,48,113,172,190,285,294"
the,https://quotes.toscrape.com/tag/reading/,7,"10,15,21,26,70,136,154"
the,https://quotes.toscrape.com/tag/friendship/,3,"52,65,79"
the,https://quotes.toscrape.com/tag/friends/,5,"33,67,91,95,275"
the,https://quotes.toscrape.com/tag/truth/,6,"10,20,46,49,65,93"
the,https://quotes.toscrape.com/author/Terry-Pratchett,16,"17,50,57,88,108,118,122,130,203,221,241,247,253,264,280,320"
the,https://quotes.toscrape.com/tag/open-mind/page/1/,1,11
the,https://quotes.toscrape.com/tag/friends/page/1/,5,"33,67,91,95,275"
the,https://quotes.toscrape.com/tag/heartbreak/page/1/,4,"33,67,91,95"
the,https://quotes.toscrape.com/tag/sisters/page/1/,4,"33,67,91,95"
the,https://quotes.toscrape.com/author/Elie-Wiesel,8,"36,42,56,68,74,103,121,161"
the,https://quotes.toscrape.com/tag/activism/page/1/,4,"10,20,30,41"
the,https://quotes.toscrape.com/tag/apathy/page/1/,4,"10,20,30,41"
the,https://quotes.toscrape.com/tag/hate/page/1/,4,"10,20,30,41"
the,https://quotes.toscrape.com/tag/indifference/page/1/,4,"10,20,30,41"
the,https://quotes.toscrape.com/tag/opposite/page/1/,4,"10,20,30,41"
the,https://quotes.toscrape.com/tag/philosophy/page/1/,5,"10,20,30,41,76"
the,https://quotes.toscrape.com/tag/death/page/1/,6,"11,18,30,36,61,82"
